
METHOD ListItems
Start,Duration,IsError
1749514169617866430,3882986,false
1749514184988750096,3496644,false
1749514193738024809,3271660,false
1749514203398763181,3599274,false
1749514217438841030,3422961,false
1749514225588618583,3419847,false
METHOD Register
Start,Duration,IsError
1749514173078251434,2592706,false
1749514197428096882,1926461,false
METHOD AddItem
Start,Duration,IsError
1749514170708655771,2893301448,false
1749514171648679299,1956464428,false
1749514173908537817,3734738,false
1749514174968488615,3411957,false
1749514176948031656,3663684,false
1749514181788531358,3661328,false
1749514182908345213,3403843,false
1749514190898234153,3523601,false
1749514191908788938,5049020,false
1749514192828784161,4163040,false
1749514200408833257,3520731,false
1749514201458478177,3965556,false
1749514204448239887,3622314,false
1749514205278790401,3636431,false
1749514207257855364,3604025,false
1749514210368104708,3521104,false
1749514211408825377,3802019,false
1749514213448552878,3597407,false
1749514214528383955,3600034,false
1749514220368741607,3546127,false
1749514221508488835,4445911,false
1749514222467922235,3239586,false
1749514227558344502,3763959,false
1749514228568187456,3300646,false
METHOD GetCart
Start,Duration,IsError
1749514177957870457,1622453,false
1749514179898694524,1423675,false
1749514185958098023,1643466,false
1749514194627946868,1454086,false
1749514196478602247,1497553,false
1749514198347974755,1395999,false
1749514219358045661,1559716,false
METHOD PostCard
Start,Duration,IsError
1749514178948412725,2312113,false
1749514180848201531,2236582,false
METHOD NewOrder
Start,Duration,IsError
1749514175917947856,7696201870,false
1749514188938737323,2402186,true
1749514189938181449,2053205,true
1749514212468782810,4916340,false
1749514216378433835,5277931,false
1749514218408048596,2101818,true
1749514223448258109,4592282,false
METHOD ListTags
Start,Duration,IsError
1749514184058414843,1410329,false
1749514186987929287,1479323,false
1749514188028447257,1385285,false
1749514195458226281,1231188,false
1749514199328482932,1287982,false
1749514202438543204,1239355,false
1749514206388561515,1430459,false
1749514208258688758,1220425,false
1749514209257890634,1106964,false
1749514215578058131,1485452,false
1749514224568855364,1296289,false
1749514226557898237,1444899,false
